id|tituloPincipal|tituloOriginal|anoLancamento|tempoMinutos|genero|notaMedia|numeroVotos|generoArtista|personagem|nomeArtista|anoNascimento|anoFalecimento|profissao|titulosMaisConhecidos
tt1698655|Souleater|Souleater|2017|86|Horror|3.8|143|actor|Sebastian Pike|Loren Blackwell|\N|\N|actor,writer,producer|tt0104647,tt1698655,tt7060706,tt0228196
tt1698656|Sparrow|Sparrow|2010|72|Horror|3.5|231|actor|Duncan|Eric Kole|1987|\N|actor,director,writer|tt14084828,tt7801964,tt3757066,tt1966443
tt1699223|Hell Is Full|Hell Is Full|2010|97|Horror|3.9|172|actress|Veronica|P.J. Woodside|\N|\N|actress,producer,editor|tt2402701,tt5156538,tt1508702,tt1988805
tt1700492|Deng zhu ni hui lai|Deng zhu ni hui lai|2010|89|Horror|5.2|46|actress|Fu Rong|Xiaolu Li|1981|\N|actress,soundtrack|tt2992152,tt0115005,tt0465580,tt6286354
tt1703058|The Deserted Inn|Huang cun ke zhan|2008|106|Horror|4.4|34|actor|\N|Kar-Ying Law|1947|\N|actor,music_department,soundtrack|tt0116014,tt0109962,tt0114996,tt0111767
tt1703122|Shirome|Shirome|2010|83|Horror|4.8|357|actress|\N|Ayaka Sasaki|1996|\N|actress|tt4173442,tt3819668,tt0278372,tt5973032
tt1703938|Death Bell 2: Bloody Camp|Gosa 2|2010|84|Horror|4.9|768|actress|Na-Rae|Park Eun-bin|\N|\N|actress|tt13721828,tt11378124,tt14609428,tt5858892
tt1704143|Frankenstein Rising|Frankenstein Rising|2010|95|Horror|5.1|43|actress|\N|Elizabeth Bell|\N|\N|actress,director,writer|tt1263018,tt5890220,tt3972110,tt2023716
tt1705790|Inside the Whore|Inside the Whore|2012|90|Horror|3.3|697|actress|Susanne|Susanne Estelle|\N|\N|actress|tt1705790
tt1705956|The Feed|The Feed|2010|73|Horror|3.9|225|actor|Todd|Seth Drick|1985|\N|actor,cinematographer,production_manager|tt1705956,tt3733546
tt17065974|Ghosts of Hiroshima|Ghosts of Hiroshima|2022|79|Horror|6.0|14|actor|Yoshio|Max Bishop|\N|\N|actor|tt14531098,tt17065974
tt1708427|Curse of the Deserted|Huang cun gong yu|2010|96|Horror|4.3|144|actor|Su Tian Ping|Xu Dai|\N|\N|actor|tt6449270,tt7368008,tt11172914,tt10532640
tt1712578|The Devil's Rock|The Devil's Rock|2011|83|Horror|5.7|4366|actress|HelenaDemon|Gina Varela|\N|\N|actress,camera_department|tt1712578,tt0802759,tt1161016,tt3198544
